Expression_ID,Expression,Level_ID,Topic_ID,Language_ID
72151,There was a person with black group we came one day became a friend.,107,838,5
72152,It was recognize.,107,838,5
72153,we were making fun -we call them and go to this way.,107,838,5
72154,I disagree discrimination,107,838,122
72155,I think all people is the same.,107,838,122
72156,the different personality for to be different color you are human too.,107,838,122
72157,you educate yoru chidlren to accept their color for their father- parents and school,107,838,122
72158,the girl who called gorilla she more,107,838,5
72159,my father he doesn't say it,107,838,5
72160,most people most family to get marry,107,838,5
72161,I don't think girls community racism.,107,838,5
72162,write names,107,838,5
72163,explain my idea history.,107,838,66
72164,he gets kindness,107,838,66
72165,just saw on TV some people judge stereotype.,107,838,66
72166,then princess beautiful girl.,107,838,122
72167,can change yoru mind.,107,838,122
72168,that contribute may people say Obama leader,107,838,122
72169,can chagne our mind about that.,107,838,122
72170,I don't' believe balck people is dump.,107,838,122
72171,the balck people wants to be more,107,838,106
72172,he has to be more white.,107,838,106
72173,the color starting this time of history.,107,838,106
72174,paper bag test if your white paper bag considered beautiful,107,838,106
72175,if your black paper baag considered ugly as slave.,107,838,106
72176,im' not because I didn't know problem the give affected girls.,107,838,5
72177,I didn't like what happen.,107,838,5
72178,I didn't want to watch,107,838,5
72179,It's affectedby history black because of slaves.,107,838,66
72180,Some American people white,107,838,66
72181,some people think superior inferior.,107,838,66
72182,saw one moment when she went to Cancun she was beautiful,107,838,106
72183,many people fought she was beautiful she was good skin tone,107,838,106
72184,in her country she had a lof ot discrimination.,107,838,106
72185,She learned if you are white good,107,838,106
72186,In my country we think it is still,107,838,5
72187,when I got o meeting family every week try to gather children acround their age.,107,838,5
72188,they gather close together which one has light skin.,107,838,5
72189,they do like this for entertainment they send message indirectly for discrimination.,107,838,5
72190,I think this related with colorism because they were color not white they are.,107,838,122
72191,It no has every sense.,107,838,122
72192,For us- I've never been in front of one situations fo colorings.,107,838,122
72193,old people have still this mentality.,107,838,122
72194,doesn't matter color skin race.,107,838,5
72195,slavery usually black?,107,838,5
72196,Why you use social networks?,105,417,5
72197,What do you spend a lot of time- each topic?,105,417,5
72198,Think about make a problem for them.,105,417,5
72199,What do you think in the future maybe they use other methods?,105,417,5
72200,So what do you think about this network social?,105,417,106
72201,One advantage is it's easy you talk and meet people.,105,417,106
72202,I know them by this application but I didn't see them.,105,417,5
72203,I think so it is good for us.,105,417,66
72204,I you take a picture by selfish of your home (people will know where you live).,105,417,66
72205,I use just a little bit.,105,417,66
72206,I saw a picture for Daiki- I can know where he is right now.,105,417,5
72207,It's normal all the day.,105,417,106
72208,Even when I studying- sometimes talking with people.,105,417,5
72209,I think it depend what your friend use.,105,417,5
72210,It's not necessary at the same time both wake up.,105,417,106
72211,All people use it?,105,417,5
72212,Sports- something.,105,417,66
72213,They doesn't talk with other people face-to-face.,105,417,5
72215,It's used to talk face-to-face.,105,417,106
72216,You can know what's happen all over the world.,105,417,5
72217,In 2013 in Brazil happened several manifestations.,105,417,106
72218,The people start to go to streets.,105,417,106
72219,If you don't have social networks- maybe don't have in Brazil protests.,105,417,106
72220,Sometimes the social networks steal our times.,105,417,5
72221,Depends how you use.,105,417,106
72222,It's difficult alone.,105,417,106
72223,A group with 14-000 of people make a conversation about how fill out this paper.,105,417,106
72224,Don't had one before this.,105,417,106
72225,It's happened four times in one year.,105,417,5
72226,If have some problem- just use social networks.,105,417,106
72227,Every friend has girlfriend but he doesn't.,105,417,106
72228,But he did something he thinks good for him.,105,417,106
72229,One girl that supposed breaking with her boyfriend,105,417,122
72230,a photo of she and she has like a rope,105,417,122
72231,That's one of the advantage for social media,105,417,5
72232,You don't have any background about that.,105,417,5
72233,If I have a children- everyone know my children's information.,105,417,66
72234,Around 8 or 9 age children have a cellphone.,105,417,66
72235,a lot of datas,105,417,106
72236,Last year on June or July happened some protests.,105,417,106
72237,If don't have FB- we don't could meeten.,105,417,106
72238,Some movie stars have your photos hacked.,105,417,106
72239,I think everyone received my email before two days.,105,842,5
72240,Did you read a mail?,105,842,66
72241,I think about some questions.,105,842,5
72242,So what's fossil fuels?,105,842,5
72243,It's make a disease.,105,842,5
72244,Not only for human- but for all animals.,105,842,5
72245,The water when they move,105,842,5
72246,They use the wind to reduce the electricity.,105,842,5
72247,To make a power,105,842,66
72248,At first- it's expensive. For long time- it's much cheap.,105,842,5
72249,I think so that renewable energy is unexplored in Colombia.,105,842,122
72250,King Abdullah started to use solar energy for the future.,105,842,5
72251,How to use a car after oil- that's a problem.,105,842,5
72252,There is some countries send a scientist outside a galaxy to find energy.,105,842,5
72253,The mainly factory in my country is oil.,105,842,122
72254,Why we need to use renewable energy is because there is a lot of pollution.,105,842,5
72255,There is many problem if we use nuclear energy.,105,842,5
72256,There were a big problem in Japan.,105,842,5
72257,The big companies that makes it stop.,105,842,5
72258,I save the water- too.,105,842,106
72259,It is not needed to save energy.,105,842,66
72260,I close the light when I sleep.,105,842,5
72261,My country use it just for cars or to produce energy.,105,842,5
72262,How we can fix this problem?,105,842,5
72263,Some people think will never end the oil.,105,842,106
72264,In last July- Colombia produced I million barrels per day.,105,842,122
72265,Colombia has one of the expensive gas in the world.,105,842,122
72266,Before the accident we have not thought it is so dangerous.,105,842,66
72267,We must save the electric.,105,842,5
72268,In my country- before tribes.,103,346,5
72269,A lot of these countries have this preconceptions.,103,346,106
72270,In my country- racism is a problem historic,103,346,106
72271,Racism is still right now?,103,346,5
72272,Don't have apartheid in my country.,103,346,106
72273,I am not racism,103,346,106
72274,Here many people have education good,103,346,5
72275,I can't lives with another people bedouins,103,346,5
72276,It's people different culture,103,346,5
72277,Some people live in the desert,103,346,5
72278,You can get married from Bedouins?,103,346,5
72279,All racism it's finish,103,346,5
72280,100 people eveyday kill,103,346,5
72281,In Gaza every day- kill the people,103,346,5
72282,We opinion- we have to change mind,103,346,70
72283,We talked about discrimination sexual,103,346,5
72284,Everyone should be respect,103,346,122
72285,maybe you make more money with me,103,346,122
72286,I think people is very ignorance,103,346,122
72287,Holocaust is the event where many people dead,103,346,122
72288,He work about the freedom in the South Africa,103,346,122
72290,To make a different sports- for example rugby.,105,1,122
72291,Maybe have more risk,105,1,122
72292,Is that clear for you?,105,1,5
72293,Three group,105,1,5
72294,I lose a lot of weight in the last few months.,105,1,5
72295,Exercise your body work more hard.,105,1,106
72296,Five minutes late- I should be tired.,105,1,106
72297,Especially in exam- I get really nervous and angry.,105,1,5
72298,So I put it in exercise.,105,1,5
72299,When I am angry and stressed because I did something before the day.,105,1,106
72300,I couldn't put two hours.,105,1,5
72301,When I will be more stable- I will return to run two hours a day.,105,1,5
72302,In Brazil don't have tennis court.,105,1,106
72303,I used to play heavy weights.,105,1,5
72304,I think just for fun.,105,1,66
72305,Do you know what is the UFC?,105,1,122
72306,Do you think it is very riskful?,105,1,122
72307,Emerson had your leg broken.,105,1,106
72308,An American guy do the kick and break the leg.,105,1,106
72309,In Mexico I think the football or the boxing.,105,1,122
72310,Today I talk about my family.,101,843,5
72311,I have brother. I have father and mother.,101,843,5
72312,My father his name is Saleh. Mother his name is Misa.,101,843,5
72313,second brother Mohammed is student college.,101,843,5
72314,She has two children. His name is Faris and Abdulrhman.,101,843,5
72315,His name Abdullah.,101,843,5
72316,He has a two sons.,101,843,5
72317,She don't have a job.,101,843,5
72318,She work at a bank.,101,843,5
72319,She is 12 years old. She study at school.,101,843,5
72320,He is name Saleh-,101,843,5
72321,Second brother he is name Mohammed.,101,843,5
72322,He has a seven childrens.,101,843,5
72323,He has manager.,101,843,5
72324,I have three sister.,101,843,5
72325,My father his name is ___ my mother his name is _____,101,843,5
72326,She is nursy.,101,843,5
72327,Their names Abdulaziz and Abdullah.,101,843,5
72328,She is married with Mohammed.,101,843,5
72329,They are student.,101,843,5
72330,My grandfather Jose _____.,101,843,122
72331,My grandmother Josefina.,101,843,122
72332,My aunt Alicia have 50 years ol,101,843,122
72333,She is married my uncle Ivan.,101,843,122
72334,They have threes daughter-,101,843,122
72335,Has first name is Jose.,101,753,5
72336,What is last name?,101,753,5
72337,Has fathers Name Jose.,101,753,5
72338,No because this picture very old.,101,753,5
72339,Any question?,101,753,5
72340,What he likes?,101,753,5
72341,When he did start playing tennis?,101,753,5
72342,About dislikes- he don't like cat.,101,753,122
72343,What does mean allergy'?,101,753,5
72344,He answer- he like pizza- beef and tocos.,101,753,5
72345,Ambitious what does mean?,101,753,5
72346,The first- contents.,101,753,5
72347,First name- she is Jubarah.,101,753,5
72348,Master degree. She want to get teacher.,101,753,5
72349,She don't like smoking.,101,753,5
72350,in Saudi Arabia very hot.,101,753,5
72351,West north,101,753,5
72352,He accountant.,101,753,5
72353,What he like music?,101,753,5
72354,/hoppies/,101,753,5
72355,Where is he get a Bachelor degree?,101,753,5
72356,/basic/,101,753,122
72357,Where is he get this picture?,101,753,5
72358,They have 3 childrens.,101,753,122
72359,What's the name bank?,101,753,5
72360,/lairs/,101,753,122
72361,He don't wanted to complete his study?,101,753,5
72362,/idea/,101,753,122
72363,Today 6 tings about Moeedh.,101,753,5
72364,He works policeman.,101,753,5
72365,He likes job.,101,753,5
72366,It's ilegal? Pork?,101,753,122
72367,I ask his do you like horse.,101,753,5
72369,Maybe can be the benefit for the country.,105,1,122
72370,Neymar just kick a ball.,105,1,106
72371,If you take careful you can do everything.,105,1,106
72372,No one die in UFC so far.,105,1,106
72373,Some time government make a season for hunting animals for survive.,105,1,5
72374,This name enclosure.,105,1,5
72375,Even when you go to fish- you have to got a permission.,105,1,5
72376,At first we talk about most popular sports.,105,1,5
72377,In the past- people went for hunting because they want to eat.,105,1,5
72378,If you do sports at least 30 minutes that will improve you brain ability.,105,1,5
72379,There is a risk in Saudi Arabia for diving.,105,1,5
72380,There is like 3 people died.,105,1,5
72381,Cycling become popular now.,105,1,5
72382,We are talking about the risk.,105,1,106
72383,An example is the Daiki.,105,1,106
72384,If this is constant or no.,105,1,106
72385,If you play well a sport you can gain a lot of money.,105,1,106
72386,We bring some pictures.,105,248,106
72387,Have you ever seen some bullying situation?,105,248,106
72388,To show the strength to the people who don't have power.,105,248,5
72389,They trying to force the people to show them that we have strength more than you.,105,248,5
72390,They against one person by make a joke for him.,105,248,5
72391,He can't do anything for them.,105,248,5
72392,When he grow up- will think a lot about it.,105,248,5
72393,I saw like this every day.,105,248,5
72394,I think it's bad thing.,105,248,5
72395,And you will eat your breakfast late.,105,248,5
72396,They trying to show me they have the strength.,105,248,5
72397,If I don't let them to skip (they will beat me up).,105,248,5
72398,He couldn't do anything for him.,105,248,5
72399,He always stay alone.,105,248,5
72400,They just laugh for him or same some joke for him.,105,248,5
72401,The senior students they always trying to show off.,105,248,5
72402,They can't go to someone who has many friends; they go to someone he doesn't have friends.,105,248,5
72403,If it's came from someone who you don't know him.,105,248,5
72404,"When I was a child- a lot of friends called me: ""Hey- you're a fat guy!""",105,248,106
72405,I use a green purse.,105,248,106
72406,The worst for me it's the racist bullying.,105,248,106
72407,When I was in high school I was with the bad people and we make joke about someone.,105,248,5
72408,If a children suffer bullying at school- what do parents have to do?,105,248,106
72409,Call their fathers!,105,248,106
72410,One of each five teenager in Brazil suffered.,105,248,106
72411,Some of teachers ignore these problems.,105,248,66
72412,This occur in Brazil very often.,105,248,106
72413,That student becomes the next aim.,105,248,66
72414,If there is anyone come late- I stop him.,105,248,5
72415,Education from the family- how they grow them.,105,248,5
72417,I will focus on technology,103,142,106
72418,It provides us with benefits.,103,142,106
72419,It opened the door for malicious persons,103,142,106
72420,We don't know if the person talking the truth.,103,142,106
72421,Thank you for listen me,103,142,5
72422,You can travel by fly- plane,103,142,5
72423,Its take one hour to arrive to Seattle by fly,103,142,5
72424,I will talk about what change the life people,103,142,5
72425,I am admired it.,103,142,122
72426,Like students ordinary,103,142,5
72427,Do you think without the technology I don't live?,103,142,106
72428,Before two months ago- I asked him.,103,142,5
72429,It's a good invent in the world,103,142,122
72430,One young person- he was suicide,103,142,122
72431,Sometimes- I had afraid technology.,103,142,106
72432,The next years- the people don't work more.,103,142,106
72433,How do you see the world in 20 years?,103,142,122
72434,I think all the companies will take the energy for the sun,103,142,5
72435,What you mean?,103,142,5
72436,After 20 years- I don't catch this and the car drive,103,142,5
72437,They will feel comfortable.,103,142,5
72439,Before five years- it was ten hours,103,142,5
72440,Why the people think our life without technology is boring?,103,142,5
72441,We was talking of technology.,103,142,5
72442,Sometimes afraid for technology.,103,142,5
72443,I always ate Arabic market they don't treat,107,844,5
72444,they not shoot them gun so I trust them.,107,844,5
72445,I don't go I have to eat from Arabic market.,107,844,5
72446,My point don't' change your habit of eating.,107,844,5
72447,I can understand the people vegetarian in away they don't like _____.,107,844,5
72448,If maybe people consume less meat this less of animal killing,107,844,122
72449,I was astonished I didn't imaging this animal treat this way.,107,844,122
72450,female pig in hot water.,107,844,122
72451,male bull I didn't when I watched.,107,844,122
72452,bullet gun into brain and shocked.,107,844,66
72453,they said a lot of details very strong.,107,844,106
72454,both of them crying very sad.,107,844,5
72455,doesn't eat meat.,107,844,5
72456,For me- it's impossible every single morning I drink milk and go to school.,107,844,5
72457,I can be vegan with clothes but not food.,107,844,5
72458,You have to get used to,107,844,106
72459,the hardest thing would be diet,107,844,106
72460,You can replace food not just meat,107,844,106
72461,Eat everyday meat of beef,107,844,5
72462,they will it's the problem of the farmer.,107,844,5
72463,the people who are getting the animal.,107,844,5
72464,how they are what is the way they are animal.,107,844,5
72465,farmer in a good pollution.,107,844,5
72466,I think the meat of our farmer is easier than the mass quality.,107,844,122
72467,I think there is something big companies control the market.,107,844,106
72468,Be conscious about what I'm eating and where it comes from.,107,844,122
72469,Maybe the food is too processed.,107,844,122
72470,You have to learn always search the best.,107,844,122
72471,Have to conscious children we need to educate the meat production.,107,844,122
72472,They have to learn what is good what is bad.,107,844,122
72473,I used to drink soy drink I don't like milk because allergic.,107,844,106
72474,honey bees?,107,844,106
72475,For example- people don't treat bees bad.,107,844,106
72476,Oreo is vegan I was shocked.,107,844,66
72477,What if government made you make require you have,107,844,66
72481,First- Japanese doesn't want __________.,107,845,151
72482,never test the bomb we'll see what happened.,107,845,151
72483,Emperor seppuku?,107,845,5
72484,It was the reason he was the 1st person cause this consequence for Japan.,107,845,5
72485,he did that think anger,107,845,5
72486,The general real soldier rather dead then to _____,107,845,106
72487,they gave the way out but they didn't _____,107,845,151
72488,I saw the second bomb the village is not,107,845,151
72489,They didn't want to surrender for them surrender kind of shame after years of war,107,845,106
72490,They encouraged by bomb to fight more and more?,107,845,5
72491,I would _____ they was using this bomb.,107,845,106
72492,Almost three years to finish the bomb.,107,845,106
72493,world war make a change.,107,845,122
72494,politics change economics change consequences,107,845,122
72495,The fact of US drop the bomb affect all war,107,845,122
72496,the Japanese was totally destroyed.,107,845,106
72497,Always remember about the war some people cry when they remember about the war.,107,845,106
72498,In fact your country history America also learned about it,107,845,106
72499,was a terrible moment.,107,845,106
72500,In Hiroshima- the building still exists almost desroyed,107,845,66
72501,even if the building was affected by bomb it's still standing.,107,845,66
72502,some people to go there to see the building it's worse watching.,107,845,66
72503,we can see some forgeiners go for site seeing.,107,845,66
72504,My government protect that building make it safe.,107,845,66
72505,I was high school student monument.,107,845,66
72506,we need to think what the war was.,107,845,66
72507,We can kill each other if we want nuclear bomb.,107,845,122
72508,It's banned in law based on US law,107,845,122
72509,US control Japan and make law advised law.,107,845,122
72510,other nuclear weapon?,107,845,122
72511,If KSA nuclear bomb against the option.,107,845,122
72512,opinion hate crime.,107,845,122
72513,all of us we agreed when the woman cried and screaming after America dropped bomb.,107,845,5
72514,Her child was a cry she couldn not help her child.,107,845,5
72515,What Einstein do it saw happening in Japan?,107,845,5
72516,He's going to send a president about his feeling.,107,845,5
72517,Today our group talking about Hiroshima.,107,845,66
72518,They had owner and pride national identity loyalty to Emperor,107,845,66
72519,they believe we gonna win this war,107,845,66
72520,we don't have king we abandoned,107,845,66
72521,bomb was an experiement they didn't know destruction damage caused in human,107,845,66
72522,cause cancer physical trouble lack white blood cells,107,845,66
72523,victims US tried to kill army of Japan.,107,845,66
72524,Hiroshima was military base so many army.,107,845,66
72525,civilians inevitable Nagasaki wasn't necessary 50-000,107,845,66
72526,kind of he felt guilty decision,107,845,5
72527,3rd one is building which has existing bomb was dropped out.,107,845,5
72528,most talked abut same idea,107,845,106
72529,sadness they war and after bomb keep for long time,107,845,106
72530,affect family many radiation.,107,845,106
72531,bad decisions Japan US didn't accept letter to surrender,107,845,106
72532,US try to choose asking stop war,107,845,106
72533,Sister Joy something happen two points of view,107,845,106
72535,My house in my country- OK?,101,846,5
72536,I think that.,101,846,5
72537,Where country?,101,846,5
72538,hell,101,846,5
72539,This nice.,101,846,5
72540,I will careful,101,846,5
72541,Is really bad. Sometimes is horrible.,105,180,106
72542,You don't pay nothing in elementary- middle.,105,180,106
72543,No one care about education in the public system.,105,180,106
72544,We have a lot of women in the most of majors.,105,180,5
72545,It very hard to student to learn English,105,180,5
72546,The most difference between private and public..,105,180,5
72547,In university is very well.,105,180,122
72548,It was one time the best in Brazil.,105,180,106
72549,No have...,105,180,106
72550,They can talk fluency in front of people they don't know.,105,180,5
72551,For example- the way to evaluation student.,105,180,5
72552,When was 4pm- the sun was on the sign...,105,180,106
72553,Nursing class for women- but now a little bit change.,105,180,66
72554,I decide this school to play soccer and get scholarship.,105,180,66
72555,In high school- I almost didn't study- just play soccer.,105,180,66
72556,Never you have a presentation?,105,180,106
72557,That's happen all the time?!,105,180,106
72558,For example- many culture in the United States.,105,180,5
72559,It's a good education- but it's bad building.,105,180,5
72560,Do you want to study in other country? Not US- other country?,105,180,5
72561,But then- the US- the classes is like...,105,180,5
72562,There are some private schools are good.,105,180,5
72564,Why internet is important to us?,105,142,5
72565,We can connect other people in the world.,105,142,5
72566,Technology makes our lives so easier than before.,105,142,5
72567,Some student shave a person who dead 40 years before.,105,142,5
72568,It's easier more than before.,105,142,5
72569,Every person can say like TV station.,105,142,5
72570,Some people they use technology in the wrong way.,105,142,5
72571,Most of Saudis they like Twitter.,105,142,5
72572,They know about technology when they young.,105,142,5
72573,I don't care about it.,105,142,5
72574,We can't have cellphone until after we graduation from high school.,105,142,5
72575,When I was child I don't care about cellphones.,105,142,5
72576,I think no.,105,142,5
72577,If we don't have technology- how can I get information and connect my family?,105,142,5
72578,When they are children- they didn't need to use that.,105,142,66
72579,My first phone was 2009.,105,142,122
72580,It's for communicate with my family and friends.,105,142,122
72581,Now this idea changed.,105,142,5
72582,I always have video games.,105,142,106
72583,Because I was created on a farm- I have a good imagination.,105,142,106
72584,That will not make them grow fast.,105,142,5
72585,Sometimes they don't pay attention for so much time.,105,142,106
72586,The cellphone is very heavy- the internet is so slow.,105,142,106
72587,If my handwriting is better...,105,142,5
72588,So we adaptate every time.,105,142,5
72589,Yes- it's waste a lot of time.,105,142,5
72590,You wasn't interested in technology.,105,142,5
72591,What's the important thing to do on the internet?,105,142,5
72592,The technology make it accurately work.,105,142,5
72593,20 years later- they will make lasers.,105,142,5
72594,How the internet be important for us.,105,142,5
72595,There is cellphone just for call.,105,142,5
72596,Can be good thing. Depends of my use.,105,142,122
72597,It's a ethic problem.,105,142,122
72598,I didn't know the busses' time.,105,142,5
72599,First week- I lost.,105,142,5
72600,I made this question in my group.,105,142,122
72601,/stove/,101,846,5
72602,You live in an apartment?,101,846,122
72603,We have a three bathroom.,101,846,122
72604,For me I have bookshelves.,101,846,5
72605,I like read books when I was small.,101,846,5
72606,I have in Spokane basketball area.,101,846,5
72607,In free time you can enjoy play in the pool table.,101,846,5
72608,Same a tennis?,101,846,5
72609,For me too.,101,846,5
72610,He has more information about his dream house.,101,846,5
72611,I hope in the future have a nice house in Austria.,101,846,5
72612,It's nice a laywer.,101,846,5
72613,He went court!,101,846,5
72614,In your house the same?,101,846,122
72615,2 living room,101,846,122
72616,It's rules in your country.,101,846,122
72617,You and your husband eat separate?,101,846,122
72618,Woman and woman are friends,101,846,5
72619,You want a relaxing sleep.,101,850,5
72620,You study and working. Nice.,101,850,5
72621,You have children?,101,850,5
72622,/poverty/,101,850,5
72623,If you have,101,850,5
72624,BBQ,101,850,5
72625,/comfortable/,101,850,5
72626,Where kitchen?,101,850,5
72627,This I don't know.,101,850,5
72628,Where is sofa?,101,850,5
72629,No- big sofa!,101,850,5
72630,Where is massage chair?,101,850,5
72631,Maybe Texas under Idaho.,101,850,5
72632,Closet the same small room?,101,850,5
72633,I think all woman they want the same this room,101,850,5
72634,because of the corruption many people cant find job.,107,851,5
72635,They live in poor cities 13 people in apartment.,107,851,5
72636,They ear thirtheen dollars a day when they ear seventy or eighty dollars.,107,851,5
72637,most of them stay American short term.,107,851,5
72638,But salary is 100% more.,107,851,122
72639,If I were a Mexican father I know its risky it worth it to feed my children.,107,851,5
72640,These life was very different than they are right now.,107,851,5
72641,There life before moved to US they live in wooden house no education.,107,851,5
72642,his husband went 4 times.,107,851,66
72643,dangerous to cross,107,851,151
72644,the problem surround Mexio most people don't care anyone.,107,851,5
72645,they don't have conditions to create his family they need money.,107,851,106
72646,If you are Mexican chose immigrate or stay in Mexico?,107,851,5
72647,There is a person a icture from him as a child his land was real land with crop became like a desert.,107,851,66
72648,Maybe I will immigrate to US.,107,851,106
72649,they don't go to prison that's why they go to US,107,851,66
72650,after they catch you- you can't go US 5 years.,107,851,5
72651,They should have visa.,107,851,5
72652,In Colombia like Mexico the government is so corrupt we supposed to have solutions.,107,851,122
72653,The problem is the farmers they can work in the country.,107,851,122
72654,So what the immigrants work in China?,107,851,5
72655,Russia only job drinking.,107,851,151
72656,In Russia they have limit for alchohol.,107,851,151
72657,So we have immigrate?,107,851,5
72658,But its not its not  Yemen,107,851,5
72659,I think now they care two years they built new rules about immigration.,107,851,5
72660,two types one of them border yemen,107,851,5
72661,some people will get visa to Saudi Arabai just to go to Mecca and they run away.,107,851,5
72662,My group talked another side of immigration,107,851,122
72663,For me the most important most relevant part was the family.,107,851,122
72664,It was sad talk about there kids grow up with his father.,107,851,122
72665,How the woman have to work has to work to find the money?,107,851,122
72666,Then father is in another country.,107,851,122
72667,I thought this wall so expensive to build government should create new policies legal opportunity.,107,851,122
72668,US built the wall and California,107,851,5
72669,to avoid the illegal immigration,107,851,5
72670,NAFTA permit the free market this after this organize farmer in Mexico.,107,851,106
72671,Big company faster quickly.,107,851,106
72672,Mexican farmer cant' compete with them can't live with them jobs.,107,851,106
72673,How the govement affect the farmer?,107,851,106
72674,we talked about why Mexican come to US.,107,851,5
72675,Immigration in Saudi Arabia.,107,851,5
72676,illegal for Mecca still in Saudi Arabia.,107,851,5
72677,And in China African Americans and Russia,107,851,5
72678,If we are Mexican do like this because ( lack opportunites),107,851,5
72679,It a term with interrelated meaning,103,29,122
72680,What does mean laws?,103,29,5
72681,The model of life,103,29,122
72682,The forms of social relationship,103,29,122
72683,It's very important in this culture,103,29,122
72684,Some people think they don't can't have a job,103,29,5
72685,The most hospital is a free,103,29,5
72686,They help the poor people to give them the home,103,29,5
72687,I have not any English,103,29,5
72688,I be shy,103,29,5
72689,All the women depend for handicraft,103,29,5
72690,Any women in my country should be have gold or silver,103,29,5
72691,The women like it sewing dresses,103,29,5
72692,Do you listen something about Brazil before?,103,29,106
72693,Novela is like series,103,29,106
72694,Had a novela about your culture,103,29,106
72695,I have a question for Brazilians people,103,29,5
72696,Last year- had a lot of protests about this.,103,29,106
72697,The man he can choose,103,29,5
72698,Culture of country has very value,103,29,70
72699,We are grow up in our culture,103,29,5
72700,because history my family,103,29,5
72701,We use coffee with date,103,29,5
72702,It's hollow,103,29,122
72703,You know what's mean expenses?,103,29,5
72704,It's more cheaper than American,103,29,122
72705,I live with a host family and I don't care about t,103,29,5
72706,It's old traditional,103,29,5
72707,The people is good education,103,29,5
72708,The whole town down,103,29,122
72709,They have a lot earthqueake,103,29,5
72711,We will discuss about euthanasia.,105,50,5
72712,This video has your own position.,105,50,122
72713,How many time?,105,50,122
72714,I don't really think about it.,105,50,5
72715,Did you heard about in Saudi Arabia?,105,50,5
72716,Is it legal in some country?,105,50,5
72717,If it's cerebral death- two medicas have to sign and the family have to agree.,105,50,106
72718,If you tell the doctor to kill- you don't have faith.,105,50,5
72719,There is people who talk about make it legal?,105,50,5
72721,Only God has the power to take out the life.,105,50,106
72722,I'm agree some case of euthanasia.,105,50,106
72723,There is rules about this.,105,50,5
72724,The patient don't have the power to decide.,105,50,106
72725,This kind of euthanasia include the person who is in vegetative state.,105,50,106
72726,We talked about the country where is legal.,105,50,106
72727,Because don't have hope.,105,50,106
72728,It's depend also.,105,50,5
72729,We talk about the miracle.,105,50,5
72730,Every night I was thinking in her.,105,50,122
72731,"There is some ""jrs."" in Brazil.",105,763,106
72732,There is a time that I didn't like this.,105,763,106
72733,I think in one day named my son Da Silva Netto.,105,763,106
72734,Mohammed is my father name.,105,763,5
72735,He make a really big influence in Saudi Arabia.,105,763,5
72736,Samir- actually I don't know what does it mean.,105,763,5
72737,I tried to know- but I didn't know.,105,763,5
72738,My first name- Yasser- it mean make things easy.,105,763,5
72739,I told you- I'm proud to.,105,763,5
72740,To my 15 grandfather- I know their names.,105,763,5
72741,They have the same for both gender.,105,763,106
72742,I think it has another mean.,105,763,106
72743,God give something for someone.,105,763,106
72744,My name has religion meaning.,105,763,5
72745,I also like because it's from mythological warrior.,105,763,122
72746,It was name of king of Saudi Arabia.,105,763,5
72747,No- not.,105,763,5
72748,My father name.,105,763,5
72749,It's my brother names.,105,763,5
72750,Probably I choose a name which help my children to don't have a problem.,105,763,106
72751,We have to choose a one person.,105,763,66
72752,For twice time I talked.,105,763,5
72753,The mean of the name.,105,763,106
72754,One of God names.,105,763,5
72755,Is a very weird name.,105,763,5
72756,The people put that for some of his child.,105,763,122
72757,The means...,105,763,106
72758,I didn't see another guy in my city.,105,763,106
72759,The meaning of brave.,105,763,5
72760,In the first- they will have difficult.,105,763,5
72761,I go with my family to sea,102,857,5
72762,When was this story?,102,857,5
72763,In your wedding eat camel?,102,857,122
72764,Do you like camel?,102,857,5
72765,Turkish,102,857,5
72766,She study in GU.,102,857,5
72767,Wedding,102,857,122
72768,I also born September.,102,857,0
72769,In Saudi Arabia men women its separate.,102,857,5
72770,My youngest son he is birthday September 14 2014.,102,857,5
72771,I am married in July.,102,857,5
72772,In Saudi Arabia no dance?,102,857,122
72773,What is the name for your team?,102,857,5
72774,Finish!,102,857,122
72775,I have one day I can forget this is day.,102,857,5
72776,Son give Ju for son? What give?,102,857,122
72777,Card for playstation,102,857,5
72778,One time I make the birthday Cochi Indian.,102,857,5
72779,What the date?,102,857,5
72780,gift,102,857,122
72781,What is the best gifr anybody give it to you?,102,857,5
72782,In the night my cousin scary story for ghost.,102,857,5
72783,girl,102,857,5
72784,In September 14- 2003- this day birthday for my son.,102,857,5
72785,First my son,102,857,5
72786,The name of stay,102,857,5
72787,he wanted to do the impossible things for his lfe.,106,702,5
72788,About what the video?,104,858,5
72789,If you back- how can you do differently,104,858,5
72790,I have no idea,104,858,122
72791,What motivation to achieve your goals?,104,858,5
72792,About me- I will understand him,104,858,5
72793,I think they are wise parents,104,858,70
72794,In the family- there are three peoples,104,858,122
72795,Connie is a daughter,104,858,122
72796,They passed hard moments,104,858,122
72797,I thinking different from you,104,858,70
72798,They had no something food,104,858,70
72799,Why she didn't want to tell her?,104,858,5
72800,His father give it to her 24 hours,104,858,5
72801,I am confuzing,104,858,5
72802,She gave her baby for adoption.,104,858,106
72803,What do you ask about?,104,858,5
72804,She was in 17 years. Her father was angry from her.,104,858,5
72805,My mother didn't have husband when I born,104,858,106
72806,When she 20 years- I borned,104,858,106
72807,She take care from you,104,858,5
72808,Are you agree or disagree with her decission?,104,858,5
72809,She didn't not married when Horrara born.,104,858,5
72810,other thing we talking about was--,104,858,122
72811,Everyone has a different mind,104,858,122
72812,You can't marriage,104,858,122
72816,I'm doing the same thing in my life.,106,702,5
